,0,1,2,3,4
0,-1.63210621675504,0.0367426385449222,-0.0025798138852775455,-0.005449541453416628,-0.0019476528080740998
1,-0.4746803986646584,-0.02812549511451538,-0.002786956441903282,0.0028803015585803144,0.0052927977564305425
2,2.490506990960721,0.029170913871707237,-0.0020216753781007774,5.635276735227967e-06,0.0009193319093499884
3,-0.7276751513038936,0.03747693735344134,0.005728165996004969,0.0012151684553128347,0.0034651744389890427
4,0.682821957120569,-0.10045180275785723,0.004730323560829626,0.005706872787055639,0.0018720047257529129
5,0.8929971982141063,-0.08346811647833395,-0.004973527280363533,-0.002395376487684419,-0.0015131804059700248
6,-1.7369890206969945,0.0056007146843929274,0.0037312468790658706,0.005209172812914791,0.004434488997469117
7,2.4278251653186205,-0.016659765282674984,-0.0035955295254635295,0.0066347830372903835,-0.0008464458189711002
8,2.4905727130029667,0.02159841790277947,-0.007809523152176972,-6.1907068303200415e-06,-0.00028970733467608334
9,-1.6947900505361964,-0.009095073958569655,-0.0024376238078110636,-0.005207837969109605,0.004742087136640466
10,-0.30607963016272727,-0.06424645496168543,-0.0034123287552734276,-0.0035253193616869346,-0.004382470808333071
11,-0.5370136291385113,-0.11160168077199135,0.0029664662960968654,0.0008905787754189527,0.0018420036230296756
12,-1.4845406017072174,0.0003830852789000338,-0.002719446588785722,-0.003954588319997508,-0.0018304864543775708
13,-1.0012257111472895,0.05004632469035207,0.0023225202259857984,-0.002409622015295357,0.00045842292707069516
14,0.21798489446012553,0.12901784254215237,-0.004352893600309959,-0.0017521272390316623,0.005938772964650346
15,0.3043205316790155,-0.11143752920203863,-0.0036146843934377615,-0.007575691933946502,-0.004305669447377627
16,0.6611708359201077,-0.032767344448036514,0.001413089149329268,-0.0020460716624507358,-0.00412797763570473
17,-1.8215336250151184,0.0500285845381179,-0.006661591034698656,0.004131629939862168,0.004836481024305732
18,0.49236472991328906,0.02599327785521151,-0.0019440106972043892,-0.0009117982100824549,-0.004156952839967032
19,-0.07555941932789086,0.028336631037998532,-0.00032232814210516025,-0.003451772166106133,0.0011691370085225928
20,1.9651977197171324,-0.02841742546771259,-0.0025154886339936802,-0.0030699523920243413,0.00036116735856821556
21,-1.4007573937023399,0.0388408900030715,0.0037618693947162837,0.007645327974500013,0.0003643302082318385
22,0.766739611088172,-0.07707486134893901,-0.0013906188538594533,0.0012914153334442234,0.0023600080277912496
23,-1.9048341833080626,-0.04122644646610442,-0.007792099548708387,0.003271656393244727,0.003861514149159414
24,0.43023755305629896,-0.08011271522536209,0.006684462335422793,0.0001742050228905763,-0.001642843478884354
25,0.8480437172497767,0.23283538902311932,0.003330066230287175,0.007617031045063081,-0.0037711375230506
26,0.17613256724839066,0.1060428404691114,0.002728745786681928,0.0038316057952429484,0.0011808250185098537
27,-1.3371787905674763,-0.013333926160135647,0.00647700933942728,-0.00023698723443690966,0.0007480082830840482
28,-0.39137689905027107,0.06316803095656846,0.002564701949308831,-0.002684163255100511,0.003393632540825795
29,1.4189275898796954,-0.09372123420628015,0.0016376754467252565,-0.003818026006958959,0.0032305986958986324
30,-0.3285592192559391,0.0938703895638846,-0.001130254289002253,0.007137864386272361,0.0013198947496577526
31,2.427210473439491,0.05126778878073953,0.0055601726231899115,-0.00317517439275628,-0.00282881033448224
32,2.469336811393651,0.04404571823813694,-0.0047622462948112895,0.0016175583616077716,-0.003355603179532593
33,2.343767117779374,-0.024960679060569386,-0.0030047280620273532,0.0006140170162719762,0.0027056509216423484
34,0.8292855508916793,-0.016147982406032265,0.004495566695226897,-0.00539842095878706,0.0022916008384466107
35,-1.2113374960434629,0.025473592687036927,-0.0038847944142395272,0.002872760545285668,-0.0028333240290683054
36,1.4398186125475139,-0.07847893849280657,-0.003741899457141971,-0.0014041001856009868,0.0054476651212576645
37,2.594841689793836,0.12064385147054128,0.0049087716000832575,-0.001028157804144552,0.000719079133592595
38,-1.5889405160177505,-0.0835099832846954,-0.0038877151263884352,-0.00489937563906202,-0.0025626422706938224
39,-1.8831785849545168,-0.10885580249058774,-0.006145150687130152,0.002594506932938426,-0.0050177024906498426
40,-0.5799048011333144,-0.021523359930226523,-0.0016452671514995097,0.002529207585782437,-0.002741805913496746
41,0.11275970344202277,0.13562235043264712,-0.005308159793197566,-0.006388716429130632,0.0003971697023749359
42,0.6404159525201569,-0.06312278795518628,0.004963226844863261,0.007475745345562532,-0.0017464797094616628
43,0.344594469691191,0.08499389875246444,0.001910544980226946,-0.003408951601883792,-0.004867608721327603
44,1.6082156966534453,-0.09196410977023214,0.0025011059187845055,-0.00033686812308983296,-0.003888061695217297
45,-1.8640045331318276,0.09495090806776225,0.00021819660528215953,-0.004478963121621971,-0.0033703253942504187
46,-1.3153891573870287,-0.09609237741206593,0.003484961054201511,0.006771998866277353,-0.004708683944820513
47,0.36638125118838366,0.002226260886218055,0.00031781888443040477,-0.005073245910722893,0.002081949290951858
48,1.816879522741208,0.09092645148103617,0.005933615175313293,-0.0024369177853457553,-0.004659940638668046
49,1.9017613478354398,0.008731010324818664,0.005903844067942721,0.0001971191541706494,0.005127281766562091
50,0.3875510741365993,-0.0126548628890781,0.00201475046475593,-0.006396658114777468,0.003445193101609394
51,2.364456450470324,0.012947226612309105,0.00019072947638607278,0.0016351779369821668,-0.0021201132605047682
52,-1.7153336763433296,-0.06202856712661381,0.005528175616792266,0.0026572549417657326,-0.00433657033830666
53,2.1111814649940106,0.10865556050445627,0.0016785762954919458,0.004362080896374576,-0.0024387671266165568
54,-1.2528455993411811,-0.03518636176317098,0.004842144954745796,0.0014328901183572808,0.00042815595250068086
55,0.40844487021018805,0.002605079129125945,0.004516272166195086,-0.00043422890971721713,0.0046373745524650725
56,-0.9365456043410083,-0.12278824140905367,0.003866461144556417,-0.002223080348616465,0.0014268295378394847
57,-0.05321658244203405,-0.11469905177619627,-0.0016650365066097743,-0.007516070237485035,-0.003327607606499262
58,-0.8945526019948665,-0.11487732429143425,0.0016316726884145769,-0.0007795613061896334,0.004475374916507187
59,2.1539309308844827,0.03363259295676241,-0.00443347394219007,-0.004567086799922116,0.0004610314821448534
60,-1.1289300163113178,0.2147801791188073,0.003420536126200469,-0.00039062755243845755,0.000526980404024426
61,-0.7482298410385725,-0.015551382007544195,-0.004897248592616283,0.0029626712230975114,0.001279652907842045
62,0.1562724363659376,-0.022324734048822778,0.003733087374742511,0.0034432004767287407,0.0010642323280753427
63,-1.8203573281929133,-0.07808657415992819,-0.0026238384085633193,-0.005045790720077383,-0.004055591966595451
64,-1.4216474781228952,0.02362025003956742,0.006905642333674177,-0.0011853883307522456,-0.004624159175405584
65,1.2296466826371366,-0.09541865961893563,0.005537863036763817,-0.0022839899089198714,-0.0027464375068613715
66,1.5442209911414313,0.005437819171472174,0.0010908118487370348,-0.0003332825761434839,0.004636638006584661
67,-2.199342138419828,-0.03633360800544493,-0.00046743786691600677,-0.0012104576495174876,0.0031640804488341254
68,-0.581697493645759,0.17450731876644748,-0.003153849170085035,-0.0005588707014307433,0.0009958825471259325
69,2.4494087859476945,-0.07677148658651518,-0.003650588564811143,0.002756827749582291,-0.0020862030519553793
70,-2.283398628316284,-0.04463761510915225,0.0027312543336490774,0.00268490128113541,0.004374693448941454
71,-1.254365759133392,0.13064941794937546,-0.005297911416098164,0.00019263191752326382,-0.001436923863929813
72,1.0180887712582931,0.03834860019388679,0.002208501663889073,0.005406356371321015,-0.004606455109223413
73,-1.2737449173804454,-0.05051597697800269,-0.008260464174090378,0.0030908588289686556,-0.0036082980790695237
74,1.587321019659317,-0.10725247857533313,0.0010379220038872292,0.004189763152491533,-0.004337958678335709
75,0.6817137007721402,0.02013868028674489,-0.00713684854584783,0.0005134268877130855,0.003239169647410851
76,-0.9575115915845852,-0.13056041909950913,-0.002441655106284469,0.003143817351867621,0.0022799383615591967
77,2.5536664668159466,0.022160134853144556,-0.008351809975769576,0.0038264206823461866,0.004484439649740843
78,-1.7151293750417098,-0.08465915271910335,0.004666858221084357,-0.002756171223009652,0.003578769645287409
79,-1.6119005107467612,0.12740315431120997,0.004708790817063664,0.004501065937431749,0.0026425665400431025
80,0.38534851140948306,0.22863752628006986,0.003945178108104208,-0.005207714417429633,-0.0017773947067421677
81,0.4498869866387646,0.07084802642697412,-0.004000137636993007,-0.006068505597658583,-0.0018512624623153954
82,-1.2943575985372782,-0.09589270345109034,0.0048270031166507505,0.0032646297833535914,-0.0005639158624313458
83,0.009948819353087016,-0.12165368910016047,0.0035453655228479056,-0.003321818706964044,-0.0011375613547349827
84,1.1235909852319157,0.001618315760974368,0.006249938938902277,-0.0009420969647149253,0.0026010997331571595
85,-2.095907411634898,0.15310407177477173,-0.004453787714396271,0.003700398265854976,-0.0014000851070833287
86,-1.294360487395721,-0.0959172312785436,-0.003644057007946319,0.0013556808986543885,-0.003177637876744929
87,-1.316217308073826,-0.0056073086329433,-0.0002155434823879718,-0.0034757211965829368,-0.002608475845646774
88,-0.45481767818370544,0.10026693246707169,-0.0032068027200022483,0.0027205163099505917,-0.0011853074726710308
89,2.5124350356518876,-0.06864383628662839,0.0007542995370036359,-0.0022391911853760697,0.002665514513765909
90,0.11462167971101146,-0.06795119969274308,-0.0017695642581130337,0.0007820213587468817,-0.00183339602174165
91,-2.1590698416287473,0.16009530918928905,-9.191314998146644e-05,-0.004233485748523516,0.0020139487295447603
92,-1.9054515185445107,0.026660132232362996,-0.008040085586035951,0.0016802751510634052,-0.004350839377614259
93,-2.114727328913634,-0.08827846926697097,0.009079610197531639,-0.00469353522580302,0.001514876127375054
94,-1.190856203278769,0.08600298362454381,-9.075975811031825e-05,-0.002047341864967084,0.0015023232341659118
95,0.4936007781200282,-0.1097686527606605,-0.007630133748369644,0.0034352924093665367,0.001873206194911884
96,0.514020129774948,-0.0416496989472243,0.004765754627609065,0.0069247623232653556,-0.004071049132046439
97,0.512503585501326,0.12423572782759884,0.0037365806788936897,-0.0017578427331085326,-0.0017021548193899693
98,-1.2740206147144386,-0.02035618229485191,-0.004430541110480248,0.003025183332717977,0.002337741049547594
99,2.323218030877615,-0.07792841838580378,-0.0010941048963896145,0.00018820839804480077,0.004568887299750813
