66.97%,15.16%,14.04%,3.55%,0.19%,BW,MEM_BW,switch,cpu,io,memory,network
-2.1128356356791613,4.564816941625166,6.345744715263242,0.043702975925914204,-0.47139637029381776,99.21799999999999,63.838,10311.552,17.725,992.488,3287.738,35.181
-1.8058941639569832,2.546569854606895,-0.05397142036775059,-0.2858555962887887,-0.2466831449672547,288.26599999999996,122.176,12621.605,19.453,201.438,3301.961,30.495
-1.5112246874964106,2.0374174125654387,-1.2927028604326642,-0.02172874869730021,0.019282956920125754,456.551,176.774,12422.071000000002,21.858,45.599,3303.863,35.454
-1.6686275554448349,1.7579337425921764,-1.2533801496763404,-0.07141861970514866,-0.04343816262249579,428.664,160.654,12165.086000000001,19.95,39.361999999999995,3327.445,33.865
-1.5198411551477276,2.56925106127349,-0.18482895120110654,-0.11347637257833303,0.01830173259830106,428.664,160.654,12604.382,20.012,189.919,3291.152,30.148000000000003
-1.3552594528367312,2.0166846242292,-1.322476023444238,-0.42086442234324023,0.002575192628835665,460.361,165.612,13674.542,22.553,44.159,3313.3790000000004,36.349000000000004
-1.6145759781180338,2.209921422409201,0.6757644594134847,0.035936106630930706,0.04572558086524832,445.19,163.351,11532.532,20.498,274.08299999999997,3333.328,31.134
-1.6483426078089913,2.134031444546951,-1.2490896142174852,0.07530672382823271,0.045807892021424754,445.19,163.351,12044.666000000001,20.062,52.64,3296.074,25.142
-1.2729249769275675,1.9840496256587985,-1.261701200563817,-0.6923646175422349,0.06922627897028259,484.361,168.303,14482.973,19.425,51.998999999999995,3322.91,31.188000000000002
-1.4960116656850573,2.4095534814200437,0.0457654900107551,-0.10751017415810545,0.09708264139123202,458.538,169.018,12430.732,20.244,211.045,3307.5040000000004,25.956
-1.7140010404509596,1.606401852493571,-1.1175198801279822,-0.13877702587497956,-0.01673611956101728,428.67400000000004,154.787,12136.876,19.715,49.6,3343.355,27.239
-1.526176208212536,2.2780562359599363,-0.05071079661613577,-0.335075239241391,0.011054925890630353,428.67400000000004,154.787,12953.457,18.847,195.998,3320.805,28.680999999999997
-1.6485857338562626,1.7779145434769625,-1.143648338064844,0.019059074330493152,0.0018261569723709793,453.829,158.304,11916.981000000002,20.956,52.48,3326.008,32.624
-1.6481331440870512,1.6038150726453113,-1.1727370343737558,-0.2607085183609337,-0.03072901562034494,432.759,149.832,12559.338,20.371,44.16,3344.895,29.449
-1.7185535820519053,2.007298120411164,0.0415121527058979,0.21496573746306954,0.1275750419886248,459.30300000000005,169.69,11021.034,20.839000000000002,193.921,3330.535,19.05
-1.6741826463136724,1.649330970082005,-1.0862037976927026,0.015788539067565326,0.041859128090749896,459.30300000000005,169.69,11798.221000000001,19.689,54.56,3336.863,29.013
-1.7029688511158458,1.87290086347737,-1.1672707756043617,0.03526728324540771,0.036118916870752846,450.87300000000005,160.1,11893.118,18.383,52.798,3318.32,26.429000000000002
-1.901401456465457,1.869972017393813,-0.49516472667507916,0.3401546761811034,-0.012188576894599713,420.30800000000005,148.024,10567.611,19.414,126.085,3327.2070000000003,26.223000000000003
-1.6797745104684099,2.3201985941479024,0.7086551844710366,0.005623368087842655,0.018229108324567356,420.30800000000005,148.024,11586.32,20.320999999999998,281.125,3327.066,26.361
-1.5897606415893686,1.9441831894810873,-1.2032236648055927,-0.1644190465821544,0.016904078177788415,448.288,155.179,12616.18,20.03,52.638999999999996,3316.461,28.174
-1.58614539258017,2.013117003164556,-1.2010408580509395,0.10917442763339764,0.04058164933541703,464.085,170.68099999999998,11931.044,21.428,54.24,3304.895,32.525
-1.574509344894103,2.307914990260376,1.2284246468183468,-0.09187440092875773,0.09807748056720911,462.064,160.641,11801.722,18.276,341.28,3340.8590000000004,27.635
-1.493940823191906,1.7629158921656063,-1.1524091540473442,-0.31382828331195645,0.02355187313813795,462.064,160.641,12990.068000000001,21.523000000000003,53.44,3333.934,31.115
-1.656426004975324,1.8217361321669832,-1.1524917584958105,0.0652969538941943,0.07136185894544846,464.501,165.584,11818.055,20.714000000000002,52.96,3321.395,24.996
-1.545863031950004,2.7970738229865635,1.2741413244856292,0.1441257308774351,0.09880266399223765,451.876,160.039,11490.934,21.256,362.39300000000003,3300.1409999999996,27.649
-1.7133610938869193,1.6542410338462366,-1.1327429865469416,-0.10676154079075215,-0.019421102551748205,431.801,157.245,12097.296,18.79,49.441,3338.73,29.346
-1.6373025551380191,1.9397748217559865,-1.1784329871116206,-0.13398878465964437,-0.016651594994630797,431.801,157.245,12468.579,19.098,54.72,3316.941,30.211
-1.445118938674294,2.1476392971528746,-0.011004040930449117,-0.33414906248192816,0.04331965622200551,451.356,163.024,12938.88,21.413,196.641,3330.762,30.526999999999997
-1.6761829693926396,1.8107858114696906,-1.1421730267044525,0.14370342546187315,0.027846010782668764,453.52099999999996,168.269,11569.802,21.236,53.117,3320.781,30.494
-1.586532446037216,1.6703166181801938,-1.020520171644945,-0.17741227149533217,0.01060291204048838,453.52099999999996,168.269,12411.083999999999,20.06,64.003,3340.93,32.841
-1.5950390780153578,2.0272620446377885,-1.221019673061715,-0.1289862325576524,-0.011533807444835979,432.441,157.453,12570.336000000001,20.703000000000003,53.12,3309.23,29.924
-1.267445525993191,2.7065095721268255,1.1241233060280307,-0.570308635151397,0.05994750621514268,442.96,161.44899999999998,13739.292,21.775,346.87800000000004,3319.055,30.928
-1.6923917665666175,1.5085250915615702,-1.017180262803743,-0.08380049083116516,-0.016440480966076403,446.039,154.73,11912.882,20.628,57.6,3351.32,31.776999999999997
-1.5506449728050855,2.0780387096614734,0.02407986815350351,-0.16078378578382807,0.0061794576635989616,446.039,154.73,12286.648000000001,20.989,196.71900000000002,3333.176,33.696999999999996
-1.5400428756384705,1.6470619569794882,-1.1916561803143428,-0.17970187136714152,0.02382080620939698,462.61,178.239,12524.934,20.288,44.161,3338.68,34.65
-1.5337163053250022,1.6480081545387573,-0.8276754214353004,-0.27352822947087746,-0.037807697460375086,442.93699999999995,157.843,12625.393,23.011999999999997,85.59899999999999,3348.91,36.685
-1.4721479468973722,2.3703202673898334,-0.18317486352347678,0.03652014206080237,-0.01831499527981781,450.41,165.705,12118.652,22.947,182.88099999999997,3302.098,43.038000000000004
-1.274184222874298,1.9613441564447789,-1.2327094648999652,-0.47294626174414917,0.0038833925994849533,461.594,179.513,13836.431999999999,24.365,53.118,3320.2459999999996,39.666
-1.2760508582842425,1.6139790432791774,-1.0606448826399042,-0.5466218352430339,0.027934629635031048,480.173,183.298,13743.32,24.114,61.121,3351.27,39.885999999999996
-1.6011152243734603,2.0339019103407514,-0.4927404188279964,0.045442314200297866,0.03368331246790217,445.037,171.752,11830.631000000001,21.721999999999998,135.363,3320.488,30.930999999999997
-1.3319931266228793,1.9281025358524184,-1.2105190166428914,-0.37782987251910793,-0.08136744472709069,445.037,171.752,13478.828000000001,24.378,53.43899999999999,3321.41,48.61600000000001
-1.227688536124826,1.8329486266808697,-0.9544272931032736,-0.47792993730924505,-0.012905646791709507,465.332,181.71599999999998,13703.971000000001,27.095,80.482,3335.711,44.443999999999996
-1.0608230154865,1.5681203876972412,-0.9284796459357109,-0.22075977270275954,-0.006744332315154118,523.5409999999999,221.601,13043.61,29.912,74.559,3348.762,67.514
-0.986635788127868,2.7381295587757264,1.0202310671099761,-0.15734788032068042,0.04736240922319146,513.2919999999999,204.89,13031.038,27.845,336.472,3303.191,62.963
-0.9230702391472727,1.9618468115735004,-1.238851506745395,-0.4389007886471184,-0.06162440522389951,513.2919999999999,204.89,14167.195,30.256999999999998,54.56,3317.5159999999996,71.664
-1.0528498162694806,1.5763627341680342,-1.1499856279508425,-0.5754829747497765,0.001564351286425821,504.351,205.892,14091.569,28.15,51.202,3351.652,56.13
-0.9148430002708041,2.0288868568448053,-0.4452535756512334,-0.38387403382249335,0.004284864163765391,516.851,217.88,13777.749,31.15,146.882,3328.48,66.579
-0.8943953144572669,1.7380062976959647,-1.0327181446954523,-0.7200729463782408,0.04916262307991673,516.851,217.88,14731.345,29.822,71.839,3344.813,54.909
-0.6017649448375095,2.078919421470158,0.09195284993066953,-0.7256130662778129,0.08004579154976633,551.872,251.783,14921.903999999999,32.299,213.361,3342.813,71.957
-0.8110040169123789,1.6903954299522923,-1.068010887913295,-0.15149339975757126,-0.1832649741668661,523.54,228.29,13266.581,36.74,63.678999999999995,3334.133,101.302
-0.6009107919304462,1.2804019040636339,-1.1797705031956383,-0.3621346969763525,0.08063426267020699,593.308,289.074,13871.703000000001,37.626,40.001,3365.223,84.458
-0.16772521497447154,1.817428543028091,-1.2329362639426027,-0.10825402973169226,-0.21571737193296486,608.062,297.572,14067.591999999999,46.768,53.43899999999999,3316.809,146.895
-0.08660977767535281,1.764029683468062,-0.5025308437127823,-0.3772619051912487,-0.04601394448018162,628.716,317.197,14590.483,45.891999999999996,136.637,3342.316,128.19799999999998
-0.057247201748926134,1.1740443444699906,-1.124980489318884,0.3822006906689371,0.012917897648592495,716.1569999999999,388.47900000000004,12454.659,48.152,43.202,3353.855,153.923
0.09043228968982611,1.3087097896755526,-0.4975241938111634,0.3333321477573993,-0.01715856501001527,716.1569999999999,388.47900000000004,12595.833,53.083999999999996,119.993,3358.133,162.004
-0.005736198749949217,1.0460408684555946,-1.0727692676218603,0.17855366051294863,0.20767235562965738,726.19,407.82599999999996,12936.448,50.918,46.242,3368.6479999999997,125.61399999999999
0.4209626488138309,1.9739114456371187,1.1597939930203964,-0.18695345657178541,0.03933721137071214,718.0980000000001,397.791,14234.83,52.431999999999995,335.524,3355.836,162.36700000000002
0.06143290750205138,0.9361401522144821,-1.084992858665523,0.5110617427891565,-0.020050619178093237,739.043,411.06800000000004,12070.351,52.276,39.68,3368.652,170.47
0.2372648030144864,1.636577366278395,-1.1495832772182129,0.4608294101003151,0.04393470242963639,739.043,411.06800000000004,12888.12,55.166000000000004,57.92100000000001,3315.824,162.576
-0.2031044691647522,1.215214620447304,-0.47199838794090226,2.3211831548520356,-0.031855811970210327,784.688,459.577,6837.274,59.41,109.598,3320.119,201.583
1.1194847831917185,1.692434851514516,-0.4649958698265967,0.23458383411993627,-0.518969833462202,755.947,433.968,14298.934,72.609,142.567,3328.531,276.215
1.4244640537446878,1.0575150081988596,-0.8909733512582758,0.4903653047589616,0.06409662787442853,932.837,591.753,13794.399,70.54899999999999,75.516,3357.07,252.097
2.322620853988329,1.1730947131208527,0.07054468592257321,0.5033500801344462,-7.429911937573498e-05,1013.432,691.294,14517.622,89.81700000000001,194.07,3364.7659999999996,312.881
2.584729054699489,0.9342265647768595,-1.0669576895912587,0.4535546091453424,-0.047165857215698194,1080.661,727.077,15281.402,87.32700000000001,59.045,3357.25,343.256
2.658394723641737,1.467326384006992,0.15268140603400485,0.7551043871474706,-0.10857392445593274,1080.661,727.077,14459.265,89.78200000000001,214.88299999999998,3337.262,361.02
2.8707528961756217,0.8466444510523159,-1.041328858328022,0.438931192607079,-0.026886348662043043,1118.69,773.1510000000001,15600.008,91.539,60.961000000000006,3363.07,360.45099999999996
3.1755947986821673,1.0619887835681754,-1.2530211229383215,0.5354735675927855,-0.015826083282476974,1166.07,828.935,15965.532,91.76799999999999,46.24,3338.6290000000004,384.96
3.069133074749154,1.8582607030893648,2.6317754745114725,0.8313724272354367,-0.12917594317056288,1134.638,785.9689999999999,14135.95,91.102,512.318,3358.699,402.504
2.8817881897006496,1.1383444904591737,-1.1937008036098637,0.44193225519044815,0.06305526731116332,1134.638,785.9689999999999,15888.329,86.99600000000001,54.24,3337.902,352.565
2.2739093590974253,0.8592219828972206,-1.0388196971272907,0.5170613887205562,-0.007163263031534744,1039.871,698.135,14661.733999999999,84.913,57.28,3363.4840000000004,317.887
2.9333855169113474,1.0508910369288937,0.9229553207782742,0.7142389303797222,0.10411177925035871,1144.974,815.447,14356.208999999999,92.97,290.56,3383.8979999999997,361.055
2.8041575966945715,0.7318767263876322,-0.8728945903443825,0.6651149378970465,0.32378964107852226,1164.489,820.7080000000001,14771.271999999999,92.494,75.68,3369.547,321.23400000000004
3.176780288205949,1.2881620657380484,0.21245219979889093,0.4235959082791923,0.11100748014131213,1164.489,820.7080000000001,15857.116000000002,93.382,221.03900000000002,3356.4390000000003,365.289
2.754811295231978,0.48705973013495185,-0.8907072252758403,0.9642917114151456,-0.04124544620963388,1142.765,791.4119999999999,13752.393,93.93299999999999,62.72,3381.051,372.973
3.0183763049249284,1.0577901628127426,0.3711929948375773,0.6856942043397783,0.19562904498305717,1174.46,841.7689999999999,14766.606000000002,91.15700000000001,229.275,3371.34,357.12699999999995
2.8653770439738335,0.4452262813005428,-0.1057209768498915,0.7618662340812793,0.05589564127723258,1151.191,819.543,14118.598999999998,93.994,152.16,3405.336,366.245
3.2483587411923756,0.5827877219185675,-1.0459011723027645,0.1204527611871941,-0.034390655866113416,1156.075,822.2810000000001,16748.582,94.697,55.201,3387.961,381.80699999999996
2.8738403437716062,-0.12353607607644311,-0.7300268157282597,0.5243643501700349,0.006391963967286306,1153.521,834.324,14643.576000000001,91.05799999999999,62.72,3439.219,374.019
3.1606623010557664,0.5150244619126627,1.01365459526446,0.3951848418107091,-0.08172259947111832,1153.521,834.324,15116.388,93.639,284.801,3432.035,398.24300000000005
3.002709041636324,0.2741179312849855,-0.938239798500745,0.40204430379631106,0.15769103953043265,1172.104,843.331,15462.593,92.023,54.56,3407.305,355.464
2.797935137084131,0.006502384118769009,-0.7677048091284142,0.36291636228322055,0.24982462640210296,1148.629,828.462,15052.396999999999,92.76799999999999,63.52,3432.625,328.161
3.3337631201309477,1.2394739363608636,1.8466794474965156,0.29894071466431554,-0.016367216473723595,1161.877,835.3560000000001,15763.401000000002,93.458,406.082,3398.1209999999996,395.19199999999995
3.2121484687182535,0.009437007085187117,-0.7455912692200724,-0.02277679731126562,-0.04104125703188843,1161.877,835.3560000000001,16612.705,93.01700000000001,69.92,3440.3320000000003,385.254
3.068359226959846,-0.07612810856578314,-0.7451068569798878,0.39079600034673834,0.048890717775347585,1181.035,846.794,15268.726999999999,93.73100000000001,64.632,3437.441,376.985
3.23804483995306,0.908634170978237,3.469138347387155,0.2917026662183926,-0.01714569157274137,1153.9080000000001,834.913,14845.818000000001,93.56700000000001,578.141,3458.656,396.02099999999996
3.163922948121643,-0.04890714459668156,-0.6898814695622896,0.22041905325172192,-0.14965494442893526,1153.9080000000001,834.913,15842.43,93.76899999999999,72.6,3440.563,402.57199999999995
2.937366408379326,0.23198356916413504,-0.872897295065737,0.8058974493041963,0.03358452201944679,1173.391,840.2539999999999,14245.395,93.61,58.111999999999995,3402.8590000000004,377.778
2.715076602167097,-0.03402191430357218,-0.7859822343736641,0.14532121383841143,0.47109027748889226,1157.271,821.7139999999999,15505.296999999999,91.772,60.96,3440.3709999999996,288.759
3.014372940338499,0.42474236017272193,0.613008093086658,0.5590931367123279,-0.06291368524685959,1151.274,824.69,14585.688999999998,92.70100000000001,234.64,3426.7729999999997,390.501
2.7894106189681,-0.06538328271919253,-0.8243576729091893,0.4443844328758874,0.14461002070000442,1151.274,824.69,14814.919,91.00299999999999,54.081,3434.961,346.339
2.9591652186643613,0.10262344468542339,-0.6675099626721566,0.5861518532971168,-0.111210771582234,1160.205,825.311,14722.618,90.321,77.76,3422.199,396.249
2.721749312476737,0.3141766855253037,1.1427606669025763,0.15965530410498696,-0.027349791163644433,1103.835,765.814,15032.052,86.98200000000001,290.711,3457.414,357.86300000000006
2.4921922534442156,0.22222882459362397,-0.006226525057251864,0.2507347717570402,-0.013616509335028362,1068.4160000000002,738.29,14840.749,87.94,155.043,3438.1479999999997,335.65
2.6153659315250812,-0.24305889490339655,-0.7170806988547579,-0.06571368439524435,-0.08664249710974295,1094.894,732.784,15807.687,87.04299999999999,60.481,3463.781,349.83
2.4637130503489684,-0.02653790890733819,-0.7151738634845252,0.3722267184069358,-0.13219533011636622,1069.088,734.408,14581.489,87.98299999999999,65.065,3438.453,352.941
2.31688198853857,0.766101643746276,1.1741466643153453,0.18991769446847656,0.36270869585953736,1069.088,734.408,14710.871000000001,84.906,307.778,3425.559,273.572
2.5862539283644024,-0.2186260870653063,-0.32629654025900634,-0.04009503066412584,0.0195114942023836,1099.327,770.931,15612.163999999999,82.462,105.76,3469.863,341.955
2.4890103836051085,-0.028116288036149892,-0.7573403445031784,-0.06896829886682401,-0.05554446956991986,1058.453,722.931,15811.282,85.897,62.398999999999994,3447.805,332.991
2.468857357177133,0.5749300410927295,0.5513097238661759,0.08652448924507579,0.01448600997691689,1059.0339999999999,721.96,15301.212,83.652,231.19099999999997,3428.281,327.416
2.226104230277304,-0.3521531678379577,-0.5616112700638135,-0.06014028020372506,0.08484385191434235,1059.0339999999999,721.96,15204.458,80.244,72.163,3476.824,306.387
2.395518437553353,0.4228502789817082,1.3955741977717209,0.025566321748938806,0.0008923108312098813,1061.787,705.791,14972.968,81.658,321.60400000000004,3459.758,328.36800000000005
1.9331435189248682,0.000872778704065981,-0.7307868466023286,0.21033089221874607,-0.09199023546396887,981.921,664.703,14386.249,80.752,61.278,3442.684,305.427
1.9118125743913534,0.14213229699735858,-0.619718985718999,0.03954420686403781,-0.09504339822306603,985.5160000000001,643.786,14894.856000000002,76.365,79.52199999999999,3438.801,302.83299999999997
1.588314948916477,0.13534955740548388,0.6565947235723676,-0.19267717230970677,0.3934491651641207,985.5160000000001,643.786,14645.485,71.493,224.165,3473.492,218.488
1.916676360882657,-0.1458957506877093,-0.6199743288753267,-0.2248325264415944,-0.08745719671379268,972.8489999999999,635.562,15399.421,78.075,70.559,3466.258,294.4
1.5500826737064597,-0.21178281209199762,-0.6577313054002165,0.262573498159079,-0.04695700615538465,959.645,618.835,13618.958999999999,75.39,59.68,3460.6020000000003,279.558
1.6050469671387289,-0.16877201546431372,-0.7825873754343411,-0.011812715638609854,-0.04075729096743939,959.645,618.835,14520.131000000001,71.719,48.641000000000005,3460.8590000000004,277.89799999999997
1.6538437628961238,0.824874117832535,1.556541407672446,0.24739850159589438,-0.06932660920651279,925.8580000000001,594.8580000000001,13636.546,77.34899999999999,347.20099999999996,3432.574,280.76599999999996
1.7778576519273201,-0.3985239723575897,-0.7189909789860294,-0.030153967519763538,-0.03015733368775451,981.177,650.806,14593.076000000001,75.846,49.12,3478.7009999999996,288.408
1.7590795216595674,0.31851619986910745,1.1560646375060923,0.17146712849908718,-0.12675104334536674,955.697,606.139,13784.524,78.892,285.281,3462.426,297.974
1.7173436869705312,-0.17508426947663133,-0.6015575590697237,-0.015394081569444221,-0.1632725965730627,955.697,606.139,14568.673,76.502,69.279,3465.035,296.529
1.5485516494571883,-0.4301392237885269,-0.6512550993990945,0.020934062419490473,0.31883260340205216,986.9989999999999,651.401,14100.02,76.842,54.72,3481.8909999999996,227.671
1.7544863693433228,0.07181131894073851,1.1250810460822893,0.1772511352124503,-0.053592798611862724,981.325,633.2669999999999,13642.309,75.67,273.60200000000003,3479.6209999999996,296.623
1.6814544221311503,0.11998160256110914,-0.719429805650856,0.1200147099261786,-0.01605261367365376,969.804,624.734,14418.223,73.962,65.76100000000001,3437.414,279.535
1.5985056018851374,0.297054097736069,1.1831449782909516,-0.03558976214387158,-0.06311074703645554,924.155,594.874,14129.747,74.555,287.517,3470.238,274.931
1.544425903206867,-0.2778913406881225,-0.6036058172740005,0.17705500801530508,-0.005322149567516907,959.836,629.432,13789.205,73.654,64.0,3468.625,274.257
1.4177044526215905,0.07768526249182817,-0.684439300135662,0.1765455045978289,-0.07145597552279953,915.748,593.165,13888.684,72.695,65.92,3441.508,267.277
1.618471655003363,0.3279044401241918,1.5220656542918933,-0.07520718262277604,-0.10281135266637069,915.748,593.165,14155.946000000002,74.613,327.20599999999996,3476.2929999999997,280.472
1.659893470494633,-0.12082402040725848,-0.6236663971293835,-0.1016190368454426,-0.09263631988408313,943.13,618.231,14790.794,73.17399999999999,68.801,3462.7729999999997,283.241
1.4979645859803443,0.04073596094096699,-0.5566694880600366,0.3987280325484145,0.27447362950647197,979.817,647.946,13304.988000000001,76.774,79.678,3440.695,235.988
